entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2026.06.22 03:16,2247,48,1,buy,4163.10,4151.09,132.11,271.28,2.053,tp 4187.12,0.935
2026.06.25 03:16,1239,54,1,sell,4003.61,4009.98,133.77,277.91,2.078,tp 3990.87,0.877
2026.06.29 03:24,1097,54,9,sell,4051.50,4059.16,145.54,-149.09,-1.024,sl 4059.16,0.544
2026.07.02 03:25,1533,54,10,buy,4046.87,4038.21,138.56,-140.10,-1.011,sl 4038.21,0.924
2026.07.09 03:16,1121,53,1,buy,4088.22,4081.73,136.29,-149.04,-1.094,sl 4081.73,1.000
2026.07.20 03:20,1613,48,5,buy,4000.33,3990.63,135.80,281.88,2.076,tp 4019.73,0.825
2026.07.21 03:20,885,50,5,buy,4016.00,4008.09,142.38,289.68,2.035,tp 4031.82,0.769
2026.07.22 03:16,1595,50,1,buy,4093.51,4084.61,142.40,286.28,2.010,tp 4111.31,0.967
2026.07.28 03:24,1208,50,9,sell,4061.42,4067.91,149.27,298.39,1.999,tp 4048.44,0.579
2026.07.30 03:20,750,78,5,sell,4077.33,4082.67,154.86,314.15,2.029,tp 4066.65,0.703
2026.08.03 03:21,891,40,6,sell,4068.67,4074.37,159.60,318.44,1.995,tp 4057.27,0.769
2026.08.11 03:23,1251,48,8,buy,4409.52,4402.44,169.92,-91.24,-0.537,sl 4405.98,0.717
2026.08.12 03:20,1292,50,5,buy,4380.01,4372.77,166.52,333.23,2.001,tp 4394.49,0.913
2026.08.13 03:16,929,50,1,buy,4423.74,4417.43,176.68,354.14,2.004,tp 4436.36,0.673
2026.08.17 03:16,1141,40,1,buy,4379.89,4373.68,180.09,360.14,2.000,tp 4392.31,0.947
2026.08.19 03:17,1335,47,2,buy,4345.89,4338.14,186.00,-188.18,-1.012,sl 4338.14,0.856
2026.08.20 03:18,849,50,3,buy,4520.69,4514.42,181.83,-186.57,-1.026,sl 4514.42,0.688
2026.08.26 03:21,654,47,6,sell,4650.11,4654.19,179.52,360.58,2.009,tp 4641.95,0.966
2026.08.27 03:16,1085,50,1,sell,4614.88,4621.51,185.64,-191.37,-1.031,sl 4621.51,0.841
2026.08.31 03:16,1005,50,1,buy,4464.71,4458.26,180.46,-186.72,-1.035,sl 4458.26,0.855
