entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2024.10.22 03:25,288,23,10,buy,2724.02,2722.07,132.60,263.28,1.986,tp 2727.92,0.656
2024.10.23 03:29,117,24,14,sell,2745.08,2746.43,139.05,-144.04,-1.036,sl 2746.43,0.538
2024.10.31 03:16,203,25,1,buy,2787.50,2785.69,135.75,-71.17,-0.524,sl 2786.60,0.985
2024.11.05 02:26,209,23,11,buy,2736.38,2735.09,134.16,-138.14,-1.030,sl 2735.09,0.182
2024.11.06 02:22,378,35,7,sell,2741.12,2743.65,131.56,262.68,1.997,tp 2736.06,0.770
2024.11.07 02:22,235,32,7,sell,2661.55,2662.85,136.50,-143.57,-1.052,sl 2662.85,0.685
2024.11.11 02:16,278,23,1,sell,2682.99,2684.66,133.60,-136.60,-1.022,sl 2684.66,0.939
2024.11.13 02:21,113,24,6,buy,2599.63,2598.57,131.44,-137.20,-1.044,sl 2598.57,0.628
2024.11.14 02:18,207,25,3,buy,2574.09,2571.88,128.18,-132.59,-1.034,sl 2571.88,0.961
2024.11.18 02:27,276,26,12,sell,2570.08,2571.87,125.30,-128.52,-1.026,sl 2571.87,0.500
2024.11.20 02:22,196,25,7,buy,2636.87,2635.61,123.48,244.32,1.979,tp 2639.39,0.867
2024.11.21 02:20,124,23,5,buy,2653.69,2652.35,128.64,254.67,1.980,tp 2656.37,0.161
2024.11.25 02:23,309,25,8,sell,2716.78,2718.52,133.98,265.81,1.984,tp 2713.30,0.285
2024.11.26 02:21,526,22,6,buy,2615.21,2611.23,139.30,278.72,2.001,tp 2623.17,0.342
2024.11.27 02:16,197,24,1,sell,2630.53,2632.06,143.82,285.12,1.982,tp 2627.47,1.000
2024.11.28 02:24,107,28,9,sell,2635.17,2636.66,150.49,-160.27,-1.065,sl 2636.66,1.000
2024.12.02 02:16,292,25,1,sell,2644.63,2646.15,145.92,290.20,1.989,tp 2641.59,0.986
2024.12.03 02:19,221,32,4,buy,2643.57,2641.76,152.04,-158.50,-1.042,sl 2641.76,0.729
2024.12.09 02:25,597,27,10,sell,2633.86,2637.05,149.93,-76.94,-0.513,sl 2635.46,0.595
2024.12.11 02:21,266,28,6,buy,2696.79,2694.77,147.46,293.62,1.991,tp 2700.83,0.492
2024.12.12 02:27,226,40,12,buy,2721.46,2719.83,153.22,302.86,1.977,tp 2724.72,0.889
2024.12.19 02:17,257,31,2,buy,2590.76,2589.05,159.03,316.54,1.990,tp 2594.18,0.241
2024.12.23 02:22,134,35,7,sell,2622.61,2624.39,165.54,327.66,1.979,tp 2619.05,0.463
2024.12.24 02:21,101,48,6,sell,2614.29,2615.64,172.80,-177.48,-1.027,sl 2615.64,0.782
2024.12.26 02:23,144,54,8,buy,2620.73,2619.26,169.05,333.88,1.975,tp 2623.67,0.431
2024.12.30 02:17,160,48,2,sell,2623.06,2624.38,175.56,-181.77,-1.035,sl 2624.38,0.556
2024.12.31 02:25,155,37,10,buy,2606.97,2605.81,171.68,339.44,1.977,tp 2609.29,0.090
2025.01.02 02:23,342,40,8,buy,2626.51,2624.23,177.84,-181.48,-1.020,sl 2624.23,0.871
2025.01.06 02:23,273,32,8,sell,2638.97,2640.28,175.54,-183.18,-1.044,sl 2640.28,0.930
2025.01.07 02:22,114,31,7,sell,2633.18,2634.49,171.61,-176.44,-1.028,sl 2634.49,0.658
2025.01.08 02:17,143,41,2,buy,2650.38,2649.22,168.20,-90.93,-0.541,sl 2649.80,0.650
2025.01.09 02:23,234,31,8,sell,2660.20,2661.55,166.05,-88.22,-0.531,sl 2660.88,0.983
2025.01.13 02:21,284,33,6,sell,2690.15,2691.92,164.61,-89.99,-0.547,sl 2691.04,0.349
2025.01.15 02:21,120,31,6,sell,2674.15,2675.36,162.14,320.60,1.977,tp 2671.73,0.458
2025.01.16 02:17,241,33,2,buy,2696.79,2694.09,170.10,-172.48,-1.014,sl 2694.09,0.394
2025.01.21 02:27,160,34,12,sell,2709.37,2710.65,165.12,-170.02,-1.030,sl 2710.65,0.244
2025.01.22 02:18,160,30,3,sell,2743.38,2744.51,161.59,-174.24,-1.078,sl 2744.51,0.600
2025.01.23 02:22,208,29,7,buy,2755.51,2754.14,158.92,-163.40,-1.028,sl 2754.14,0.293
2025.01.28 02:24,162,31,9,sell,2740.93,2742.51,154.84,-86.08,-0.556,sl 2741.72,0.407
2025.01.29 02:27,86,30,12,buy,2763.78,2762.56,153.72,7.72,0.050,,0.547
2025.01.30 02:29,142,33,14,buy,2761.08,2759.63,153.70,-80.42,-0.523,sl 2760.36,0.289
2025.02.03 02:24,432,32,9,sell,2790.96,2793.59,152.54,-154.80,-1.015,sl 2793.59,0.498
2025.02.04 02:28,140,29,13,buy,2814.70,2813.40,149.50,294.46,1.970,tp 2817.30,0.050
2025.02.05 02:28,167,32,13,buy,2842.78,2841.60,154.58,305.25,1.975,tp 2845.14,0.389
2025.02.06 02:21,155,27,6,sell,2867.96,2869.11,161.00,-166.62,-1.035,sl 2869.11,0.265
2025.02.11 02:22,240,24,7,buy,2919.11,2917.57,157.08,-162.26,-1.033,sl 2917.57,0.842
