entry_time,range_pts,spread_pts,mins_after_range,dir,entry,sl,risk_money,profit_money,R,exit,close_pos
2025.01.02 02:23,342,40,8,buy,2626.51,2624.23,136.81,-139.55,-1.020,sl 2624.23,0.871
2025.01.06 02:23,273,32,8,sell,2638.97,2640.28,133.32,-139.19,-1.044,sl 2640.28,0.930
2025.01.07 02:22,114,31,7,sell,2633.18,2634.49,129.84,-133.48,-1.028,sl 2634.49,0.658
2025.01.08 02:17,143,41,2,buy,2650.38,2649.22,126.51,-68.44,-0.541,sl 2649.80,0.650
2025.01.09 02:23,234,31,8,sell,2660.20,2661.55,124.8,-66.27,-0.531,sl 2660.88,0.983
2025.01.22 02:18,160,30,3,sell,2743.38,2744.51,123.14,-132.74,-1.078,sl 2744.51,0.600
2025.01.29 02:27,86,30,12,buy,2763.78,2762.56,119.82,5.99,0.050,,0.547
2025.02.11 02:22,240,24,7,buy,2919.11,2917.57,119.97,-123.93,-1.033,sl 2917.57,0.842
2025.02.13 02:20,366,24,5,buy,2908.48,2906.33,116.87,-119.68,-1.024,sl 2906.33,0.921
2025.02.17 02:22,849,26,7,buy,2888.06,2883.40,113.88,-125.84,-1.105,sl 2883.40,0.767
2025.02.19 02:25,167,23,10,sell,2932.21,2933.42,110.73,-115.39,-1.042,sl 2933.42,0.958
2025.02.24 02:19,188,27,4,sell,2935.79,2937.01,107.85,-59.32,-0.550,sl 2936.40,0.777
2025.02.25 02:17,314,23,2,sell,2949.08,2950.92,106.37,-108.81,-1.023,sl 2950.92,0.959
2025.02.26 02:16,596,29,1,buy,2926.15,2921.51,103.65,-53.9,-0.520,sl 2923.83,0.978
2025.03.04 02:16,288,33,1,buy,2893.55,2891.76,102.3,-110.89,-1.084,sl 2891.76,0.997
2025.03.05 02:20,290,28,5,buy,2915.53,2913.58,99.53,-53.65,-0.539,sl 2914.56,0.686
2025.03.06 02:16,174,33,1,buy,2920.10,2918.47,98.19,-106.04,-1.080,sl 2918.47,0.891
2025.03.10 03:26,329,26,11,sell,2914.56,2916.30,95.54,-51.11,-0.535,sl 2915.43,0.553
2025.03.11 03:16,315,29,1,buy,2888.01,2885.79,94.26,-96.8,-1.027,sl 2885.79,0.914
2025.03.13 03:23,111,28,8,buy,2939.39,2938.12,91.84,-94.78,-1.032,sl 2938.12,0.514
2025.03.17 03:16,235,26,1,sell,2988.07,2989.38,89.47,-48.58,-0.543,sl 2988.73,1.000
2025.03.24 03:21,234,29,6,sell,3022.93,3024.30,88.25,177.65,2.013,tp 3020.19,0.598
2025.03.25 03:22,247,27,7,buy,3011.96,3010.26,92.69,-48.66,-0.525,sl 3011.11,0.895
2025.04.01 03:19,422,26,4,buy,3125.21,3122.29,91.48,183.14,2.002,tp 3131.05,0.649
2025.04.03 03:18,1553,25,3,sell,3148.96,3157.04,96.06,-48.7,-0.507,sl 3153.00,0.927
2025.04.08 03:24,669,27,9,buy,2988.02,2983.70,94.84,-48.56,-0.512,sl 2985.86,0.729
2025.04.10 03:20,708,31,5,buy,3089.92,3084.66,93.63,186.5,1.992,tp 3100.44,0.811
2025.04.14 03:21,406,24,6,buy,3225.20,3222.82,98.29,-52.29,-0.532,sl 3224.01,0.507
2025.04.15 03:16,337,29,1,buy,3214.52,3212.45,96.98,-99.11,-1.022,sl 3212.45,0.964
